userName,content,score,at,app_name
Pengguna Google,pengemudi sopan,5,2025-03-22 06:04:24,maxim
Pengguna Google,ok,5,2025-03-22 06:03:19,maxim
Pengguna Google,akurasi nama alamat kurang..harus ditingkatkan lg,5,2025-03-22 06:01:06,maxim
Pengguna Google,tepat waktu,5,2025-03-22 06:00:22,maxim
Pengguna Google,pelayanan selama diperjalan sangat memuaskan,5,2025-03-22 05:58:08,maxim
Pengguna Google,good joob,5,2025-03-22 05:57:16,maxim
Pengguna Google,👌,5,2025-03-22 05:47:48,maxim
Pengguna Google,orang nya ramah baguss,5,2025-03-22 05:44:59,maxim
Pengguna Google,terima kasih ... sudah membantu .. sangat membantu.,5,2025-03-22 05:43:16,maxim
Pengguna Google,drivernya santuy,5,2025-03-22 05:40:22,maxim
Pengguna Google,driver baik ramah,5,2025-03-22 05:28:48,maxim
Pengguna Google,sejauh ini bagus .. drivernya baik.. bisa bayar cash di tempat jg 👍🏻,4,2025-03-22 05:21:32,maxim
Pengguna Google,Mantaps ...,5,2025-03-22 05:20:50,maxim
Pengguna Google,Bagus,5,2025-03-22 05:18:55,maxim
Pengguna Google,trima kasih,5,2025-03-22 05:15:20,maxim
Pengguna Google,sangat memuaskan,5,2025-03-22 05:14:34,maxim
Pengguna Google,"Susah banget bikin map nya, GK otomatis. rempong. GK kyak grab.",3,2025-03-22 05:11:24,maxim
Pengguna Google,terimakasih,5,2025-03-22 05:10:29,maxim
Pengguna Google,mantapp pokonya the best,5,2025-03-22 05:10:26,maxim
Pengguna Google,"cepat tepat sasaran,",5,2025-03-22 05:04:36,maxim
Pengguna Google,sangatt ramahh dan baikk sekaliii,5,2025-03-22 04:52:31,maxim
Pengguna Google,"supir sangat ramah,, ☺️☺️",5,2025-03-22 04:51:20,maxim
Pengguna Google,ok,5,2025-03-22 04:49:54,maxim
Pengguna Google,sangat baik dan ramah,5,2025-03-22 04:49:18,maxim
Pengguna Google,ok,5,2025-03-22 04:47:29,maxim
Pengguna Google,ok sangat bagus,5,2025-03-22 04:42:22,maxim
Pengguna Google,sangatt cepat,5,2025-03-22 04:35:10,maxim
Pengguna Google,"Driver mantap, ramah",5,2025-03-22 04:29:49,maxim
Pengguna Google,baik,5,2025-03-22 04:21:15,maxim
Pengguna Google,pelayanan sangat baik dan ramah 👍👍,5,2025-03-22 04:20:29,maxim
Pengguna Google,layanan bagus,5,2025-03-22 04:15:36,maxim
Pengguna Google,murah,5,2025-03-22 04:14:55,maxim
Pengguna Google,baik,5,2025-03-22 04:14:16,maxim
Pengguna Google,okee,5,2025-03-22 04:13:30,maxim
Pengguna Google,ok,5,2025-03-22 04:13:21,maxim
Pengguna Google,the best,5,2025-03-22 04:13:16,maxim
Pengguna Google,baik,5,2025-03-22 04:02:35,maxim
Pengguna Google,puas sekalai dengan layannx,5,2025-03-22 04:02:34,maxim
Pengguna Google,sangat baik cara nya rama,5,2025-03-22 04:02:11,maxim
Pengguna Google,D river ramah dan sopan. Terimakasih 🙏,5,2025-03-22 04:00:44,maxim
Pengguna Google,masa iya setelah driver sampai gak bisa chat driver gmn klw blm ketemu mobilnya??,3,2025-03-22 03:58:55,maxim
Pengguna Google,baik,4,2025-03-22 03:58:32,maxim
Pengguna Google,cepat respon.,5,2025-03-22 03:56:33,maxim
Pengguna Google,"pelayanan ramah,...",5,2025-03-22 03:55:32,maxim
Pengguna Google,ramah dan cepat,5,2025-03-22 03:55:11,maxim
Pengguna Google,mantap,5,2025-03-22 03:51:30,maxim
Pengguna Google,Mantap,5,2025-03-22 03:49:06,maxim
Pengguna Google,amanah,5,2025-03-22 03:24:51,maxim
Pengguna Google,oke mantap 👍👍,5,2025-03-22 03:20:27,maxim
Pengguna Google,kemana2 lebih mudah dan cepat pakai Maxim🥰,5,2025-03-22 03:16:23,maxim
Pengguna Google,ok,5,2025-03-22 03:12:18,maxim
Pengguna Google,good,5,2025-03-22 03:10:29,maxim
Pengguna Google,sangat baik,5,2025-03-22 03:10:15,maxim
Pengguna Google,"Ramah, pelayanan 👍👍👍",5,2025-03-22 03:08:23,maxim
Pengguna Google,puas,5,2025-03-22 03:07:08,maxim
Pengguna Google,terimakasih banyak ya pak semoga rejeki di lancarkan sama tuhan yg maha kuasa amin,5,2025-03-22 03:02:15,maxim
Pengguna Google,terimakasih,5,2025-03-22 02:57:32,maxim
Pengguna Google,mantep,5,2025-03-22 02:56:44,maxim
Pengguna Google,Baik,5,2025-03-22 02:54:15,maxim
Pengguna Google,sangat puas,5,2025-03-22 02:47:44,maxim
Pengguna Google,keren,5,2025-03-22 02:47:41,maxim
Pengguna Google,ok sih menurut saya cuma kadang ngak sesuai titik nya jadi sama bingung juga,5,2025-03-22 02:44:12,maxim
Pengguna Google,ok,5,2025-03-22 02:41:06,maxim
Pengguna Google,mantap,5,2025-03-22 02:38:02,maxim
Pengguna Google,Alhamdulillah baik sekali,5,2025-03-22 02:30:06,maxim
Pengguna Google,mantab.,5,2025-03-22 02:13:45,maxim
Pengguna Google,Slowly,5,2025-03-22 02:02:41,maxim
Pengguna Google,bapak nya ramah sekali,5,2025-03-22 01:51:49,maxim
Pengguna Google,baik,5,2025-03-22 01:50:39,maxim
Pengguna Google,good,5,2025-03-22 01:45:53,maxim
Pengguna Google,Puas dgn org² yg jujur dan 😇👍,5,2025-03-22 01:38:10,maxim
Pengguna Google,mantap,5,2025-03-22 01:36:07,maxim
Pengguna Google,sangat memuaskan dan sangat membantu. bapaknya Rama tama,5,2025-03-22 01:35:53,maxim
Pengguna Google,terimakasih,5,2025-03-22 01:32:12,maxim
Pengguna Google,sangat membantu,5,2025-03-22 01:28:19,maxim
Pengguna Google,bagus,5,2025-03-22 01:20:10,maxim
Pengguna Google,better than others,5,2025-03-22 01:18:49,maxim
Pengguna Google,mantap,5,2025-03-22 01:14:41,maxim
Pengguna Google,bagus,5,2025-03-22 01:11:12,maxim
Pengguna Google,sangat bagus,5,2025-03-22 01:01:25,maxim
Pengguna Google,bagus,5,2025-03-22 00:59:06,maxim
Pengguna Google,sesuai dg request,5,2025-03-22 00:56:56,maxim
Pengguna Google,mantap,5,2025-03-22 00:53:55,maxim
Pengguna Google,orangnya ramah,5,2025-03-22 00:52:41,maxim
Pengguna Google,Responsif,5,2025-03-22 00:51:44,maxim
Pengguna Google,sangat puas,5,2025-03-22 00:50:56,maxim
Pengguna Google,sangat gercep,5,2025-03-22 00:48:17,maxim
Pengguna Google,bagus bagat,5,2025-03-22 00:38:04,maxim
Pengguna Google,ramah dan baik,5,2025-03-22 00:29:55,maxim
Pengguna Google,terimakasih,5,2025-03-22 00:19:06,maxim
Pengguna Google,baik ramah,5,2025-03-22 00:10:01,maxim
Pengguna Google,oke,5,2025-03-22 00:07:10,maxim
Pengguna Google,"baik ,",5,2025-03-22 00:06:22,maxim
Pengguna Google,terbaikkk,5,2025-03-21 23:47:16,maxim
Pengguna Google,oke jos,5,2025-03-21 23:47:13,maxim
Pengguna Google,tidak karena mobil aja pas hujan enggak ada yang terima apa lagi motor cuma sedikit tolong lag untuk anak sekolah agar tidak telat dan memilih yang dekat,2,2025-03-21 23:39:49,maxim
Pengguna Google,oke,5,2025-03-21 23:38:06,maxim
Pengguna Google,baikk,5,2025-03-21 23:29:05,maxim
Pengguna Google,sopan dan cepat dalam penjemputan,5,2025-03-21 23:17:16,maxim
Pengguna Google,"driver ramah, membawa motor nya aman, luar biasa",5,2025-03-21 23:00:10,maxim
Pengguna Google,driver tahu jalan banget,5,2025-03-21 22:54:18,maxim
Pengguna Google,terbaik 👍💯,5,2025-03-21 21:37:09,maxim
Pengguna Google,top,5,2025-03-21 21:33:47,maxim
Pengguna Google,baik dan cepat,5,2025-03-21 21:22:01,maxim
Pengguna Google,bagus,5,2025-03-21 21:14:20,maxim
Pengguna Google,cepat dan gesit,5,2025-03-21 21:11:50,maxim
Pengguna Google,"sangat buruk pelayanan nya, saya pesan maxim habis pulang krja, drivernya bukannya kasih pelayanan yang baik malah dia mengomentari terkait kualitas dari salah satu produk kami, kita sama2 di bidang pelayanan yah tentu nya drivernya sudah di ajari dong terkait bagaimana melayani pelanggan dengan baik dan nyaman, eh drivernya malah ngoceh,",1,2025-03-21 21:07:46,maxim
Pengguna Google,"apk payah, susah dapet driver",1,2025-03-21 21:07:35,maxim
Pengguna Google,"Penjemputan cepet, driver nya ramah",5,2025-03-21 20:46:45,maxim
Pengguna Google,good,5,2025-03-21 20:05:08,maxim
Pengguna Google,makasih,5,2025-03-21 19:41:55,maxim
Pengguna Google,sangat membantu saya,5,2025-03-21 19:25:29,maxim
Pengguna Google,baik,5,2025-03-21 19:09:39,maxim
Pengguna Google,terbaikkk,5,2025-03-21 18:38:10,maxim
Pengguna Google,"bagus sih, tapi suka ada yang minta bayaran tambahan pas lagi chating nya",3,2025-03-21 18:18:47,maxim
Pengguna Google,aman terpercaya,5,2025-03-21 18:14:24,maxim
Pengguna Google,mantappp,5,2025-03-21 18:07:05,maxim
Pengguna Google,"Great App, GoodJob👍🏻",5,2025-03-21 18:04:52,maxim
Pengguna Google,mkasih,5,2025-03-21 18:03:11,maxim
Pengguna Google,terima kasih Pak,5,2025-03-21 17:54:03,maxim
Pengguna Google,bagus,5,2025-03-21 17:36:01,maxim
Pengguna Google,"terima kasih banyak ya pak sudah diantar sampe tujuan , maaf salah ketik tujuannya tadi",5,2025-03-21 17:12:48,maxim
Pengguna Google,baik,5,2025-03-21 17:09:33,maxim
Pengguna Google,terimakasih kaka,5,2025-03-21 16:41:55,maxim
Pengguna Google,baik,4,2025-03-21 16:41:25,maxim
Pengguna Google,sesuai tujuan dan cepat,5,2025-03-21 16:40:28,maxim
Pengguna Google,driver nya ganteng,5,2025-03-21 16:38:55,maxim
Pengguna Google,top,5,2025-03-21 16:26:50,maxim
Pengguna Google,boleh jooo,5,2025-03-21 16:20:18,maxim
Pengguna Google,mantap,5,2025-03-21 16:19:36,maxim
Pengguna Google,kecewa pake maxim. diawal pesen pilihammya pembayaran Pake wallet kaspro pas dapet driver malah tiba2 ke ubah sendiri pembayaran Pake tunai alasan driver tidak memiliki kaspro aturan di setting dari Mitra maximnya kalo driver belum ada kaspro ya di tolak tuh driver ambil orderannya kan pembayaran kaspro itu karena gak ada uang tunai untung drivernya baik mau anterin ke ATM dulu buat ambil uangnya sekalian jalan,2,2025-03-21 16:15:51,maxim
Pengguna Google,"login nya kok gabisa ya , susah bgt",3,2025-03-21 16:12:28,maxim
Pengguna Google,"Sopir Trllu Ramah,, baik skaliii",5,2025-03-21 16:06:28,maxim
Pengguna Google,"mantap pokonya bang, sehat sehat bang",5,2025-03-21 16:06:20,maxim
Pengguna Google,memuaskan,4,2025-03-21 15:58:25,maxim
Pengguna Google,"baik, cepat dan ramah",5,2025-03-21 15:54:22,maxim
Pengguna Google,alhamdulilah mamang nya baik mantap,5,2025-03-21 15:54:12,maxim
Pengguna Google,ramah dan nyaman,5,2025-03-21 15:50:07,maxim
Pengguna Google,"joss,,,, ada barang ketinggalan di antarkan kembali👍🏿👍🏿👍🏿👍🏿",5,2025-03-21 15:50:02,maxim
Pengguna Google,tepat waktu,5,2025-03-21 15:47:54,maxim
Pengguna Google,kurirx sopan dan ramah,5,2025-03-21 15:44:56,maxim
Pengguna Google,"harga murah terjangkau tapi pengisian Maxim wallet lama sekali, ga semua driver juga menerima Maxim wallet lebih parahnya ga ada pemberitahuan pengisian Maxim wallet terpotong 2000 :)",1,2025-03-21 15:44:16,maxim
Pengguna Google,drivernya ramah,5,2025-03-21 15:38:33,maxim
Pengguna Google,maping nya kurang,3,2025-03-21 15:34:54,maxim
Pengguna Google,"gercep ,,rama",5,2025-03-21 15:27:58,maxim
Pengguna Google,pelayanan baik,5,2025-03-21 15:25:36,maxim
Pengguna Google,Ok,5,2025-03-21 15:25:22,maxim
Pengguna Google,Sangat Ramah Terimakasih pak Hati²,5,2025-03-21 15:24:54,maxim
Pengguna Google,bagus,5,2025-03-21 15:20:03,maxim
Pengguna Google,good,5,2025-03-21 15:18:51,maxim
Pengguna Google,👍,5,2025-03-21 15:13:45,maxim
Pengguna Google,sangat baik,5,2025-03-21 15:10:15,maxim
Pengguna Google,mantap,5,2025-03-21 15:04:36,maxim
Pengguna Google,semua driver banyak maunya,1,2025-03-21 15:03:15,maxim
Pengguna Google,mantap unitnya dapet baru,5,2025-03-21 15:01:27,maxim
Pengguna Google,"Order telah dipenuhi oleh: Sindriadi Mardianto dengan Daihatsu Xenia, warna perak, nopol BP1915MQ. Terima kasih atas perjalanan Anda! Rating ⭐⭐⭐⭐⭐(4.95)",5,2025-03-21 14:58:09,maxim
Pengguna Google,Mantap. tepat waktu sesuai lokasi.,5,2025-03-21 14:47:14,maxim
Pengguna Google,baik,5,2025-03-21 14:45:06,maxim
Pengguna Google,driver nya bekerja dengan baik,5,2025-03-21 14:34:49,maxim
Pengguna Google,sangat ramah kurir nya,5,2025-03-21 14:32:57,maxim
Pengguna Google,baikkk,5,2025-03-21 14:21:40,maxim
Pengguna Google,bagus,5,2025-03-21 14:21:10,maxim
Pengguna Google,supirnya baik dan sabar,5,2025-03-21 14:19:01,maxim
Pengguna Google,ramah baik hati,5,2025-03-21 14:17:21,maxim
Pengguna Google,keren drevernya,5,2025-03-21 14:16:01,maxim
Pengguna Google,"drevernya ramah, baik..",5,2025-03-21 14:09:51,maxim
Pengguna Google,sangat baik,4,2025-03-21 14:06:20,maxim
Pengguna Google,Mas'nya ramah and Attention nih Lur ...,4,2025-03-21 14:05:54,maxim
Pengguna Google,"banyak maling yang bekerja di sini paket dua botol whisky saya di bawa driver maxim dan gak di balikan, laporan sangat ribet alhasil iklasin",1,2025-03-21 14:04:52,maxim
Pengguna Google,respon cepat,5,2025-03-21 14:01:47,maxim
Pengguna Google,"ramah dan sopan, the best pokoknya👍🏻",5,2025-03-21 14:00:47,maxim
Pengguna Google,pelayanan baik,5,2025-03-21 13:58:55,maxim
Pengguna Google,good job,5,2025-03-21 13:54:23,maxim
Pengguna Google,sabar,4,2025-03-21 13:51:33,maxim
Pengguna Google,good,5,2025-03-21 13:51:07,maxim
Pengguna Google,"pelayanannya sangat baik,bagus,jujur,ramah,sopan santun👍👍👍👍👍👍👍👍👍😘🥰🤩😊☺️",5,2025-03-21 13:49:22,maxim
Pengguna Google,baik sekalii trimakasih pak..,5,2025-03-21 13:38:22,maxim
Pengguna Google,okeh Maxim mantap,5,2025-03-21 13:37:28,maxim
Pengguna Google,drivernya ramah dan sopan,5,2025-03-21 13:33:56,maxim
Pengguna Google,"cepat,tepat,terimakasih banyak",5,2025-03-21 13:33:42,maxim
Pengguna Google,baik dan cepet,5,2025-03-21 13:28:09,maxim
Pengguna Google,mantab,5,2025-03-21 13:21:15,maxim
Pengguna Google,pelayanan optimal,5,2025-03-21 13:20:48,maxim
Pengguna Google,ok sip,5,2025-03-21 13:20:12,maxim
Pengguna Google,goodluck,5,2025-03-21 13:18:16,maxim
Pengguna Google,amana,5,2025-03-21 13:16:35,maxim
Pengguna Google,terima kasih,5,2025-03-21 13:11:39,maxim
Pengguna Google,bagus,5,2025-03-21 13:07:56,maxim
Pengguna Google,goooood,5,2025-03-21 13:07:07,maxim
Pengguna Google,orgnya ramah sabar,5,2025-03-21 13:06:46,maxim
Pengguna Google,sangat ramah dan baik,5,2025-03-21 13:02:09,maxim
Pengguna Google,keren,5,2025-03-21 13:00:37,maxim
Pengguna Google,good,5,2025-03-21 12:59:20,maxim
Pengguna Google,ketepatan dlm mencari alamat,5,2025-03-21 12:59:17,maxim
Pengguna Google,nyaman,5,2025-03-21 12:56:28,maxim
Pengguna Google,luarbiasaa🤗🤗,5,2025-03-21 12:56:02,maxim
Pengguna Google,cukup baik dan orangnya ramah..,5,2025-03-21 12:48:09,maxim
Pengguna Google,"keranjang gak bisa diklik, titik lokasi selalu tidak pas",1,2025-03-21 12:43:06,maxim
Pengguna Google,good,5,2025-03-21 12:39:02,maxim
Pengguna Google,otp gak masuk masuk,1,2025-03-21 12:28:51,maxim
Pengguna Google,baik,5,2025-03-21 12:18:12,maxim
Pengguna Google,baik sopan lbih berhati hati,5,2025-03-21 12:17:15,maxim
Pengguna Google,sanget ramah,5,2025-03-21 12:16:52,maxim
Pengguna Google,mantap,5,2025-03-21 12:16:32,maxim
Pengguna Google,bagus,5,2025-03-21 12:13:58,maxim
Pengguna Google,sangat ramah 👍👍👍,5,2025-03-21 12:11:23,maxim
Pengguna Google,"Terima kasih, Banyak BPK dengan sabar menunggu saya,🙏🤭Barokalloh 🤲🤲🤲 Amiiin...",5,2025-03-21 12:08:47,maxim
Pengguna Google,good job thanks 🙏🙏🙏👍👍👍,5,2025-03-21 12:08:20,maxim
Pengguna Google,ok,5,2025-03-21 12:08:19,maxim
Pengguna Google,ok,5,2025-03-21 12:03:27,maxim
Pengguna Google,pelayanan nya sangat baik,5,2025-03-21 12:01:42,maxim
Pengguna Google,semangat brother,5,2025-03-21 11:50:02,maxim
Pengguna Google,bagus pelayanannya,5,2025-03-21 11:49:16,maxim
Pengguna Google,"ABG nya ramah, asik lagi",5,2025-03-21 11:45:56,maxim
Pengguna Google,pengebudi yang handal untuk kenyamanan tidak diragukan lagi⭐⭐⭐⭐⭐⭐,5,2025-03-21 11:45:02,maxim
Pengguna Google,aplikasi kurang jelas buat milih mapnya kurang tepat .....,2,2025-03-21 11:41:42,maxim
Pengguna Google,ramah,5,2025-03-21 11:39:50,maxim
Pengguna Google,"anak saya alhamdulillah sampai dengan selamat, trimakasih maxim",5,2025-03-21 11:38:33,maxim
Pengguna Google,"sangat dapat di andalkan, cuma masih suka bingung pesan makanan disini susah",5,2025-03-21 11:37:03,maxim
Pengguna Google,sangat membantu dan memudahkan perjalanan.,5,2025-03-21 11:33:24,maxim
Pengguna Google,cepat,5,2025-03-21 11:32:08,maxim
Pengguna Google,👍👍👍👍,5,2025-03-21 11:21:40,maxim
Pengguna Google,Terimakasih pak🙏,5,2025-03-21 11:20:17,maxim
Pengguna Google,makasih,5,2025-03-21 11:14:37,maxim
Pengguna Google,baik,5,2025-03-21 11:11:33,maxim
Pengguna Google,baik sekali pengemudinya,5,2025-03-21 11:04:25,maxim
Pengguna Google,cepat tepat GK ribet,5,2025-03-21 11:03:10,maxim
Pengguna Google,terima kasih pak,5,2025-03-21 11:01:48,maxim
Pengguna Google,"Pengemudi: Bunaris dengan Motorcycle, warna hitam, nopol BM3266ABP. Selamat menikmati perjalanan Anda! Ramadhan Mubarak! 🕌 Rating ⭐⭐⭐⭐⭐(4.95)",5,2025-03-21 10:59:08,maxim
Pengguna Google,bagus cara kerjanya cepat,4,2025-03-21 10:58:58,maxim
Pengguna Google,pengiriman cepat bapaknya juga amanah ☺️☺️,5,2025-03-21 10:57:59,maxim
Pengguna Google,sangat membantu,5,2025-03-21 10:53:30,maxim
Pengguna Google,Kereen bgt...,5,2025-03-21 10:51:46,maxim
Pengguna Google,bapaknya sopan..on time,5,2025-03-21 10:51:45,maxim
Pengguna Google,drivernya ramah,5,2025-03-21 10:42:42,maxim
Pengguna Google,"pengemudi ramah, baik dan sopan. terima kasih",5,2025-03-21 10:41:26,maxim
Pengguna Google,oke,5,2025-03-21 10:37:37,maxim
Pengguna Google,terima kasih ya mas semoga lancar selalu rezekinya,5,2025-03-21 10:37:29,maxim
Pengguna Google,"mantep, order sesuai pesana dan pengiriman sanget cepat ☺",5,2025-03-21 10:35:54,maxim
Pengguna Google,thank bang gokil,5,2025-03-21 10:33:41,maxim
Pengguna Google,"pelayanannya bagus,dan nyaman saya suka semangat kerjanya orang baik",5,2025-03-21 10:33:25,maxim
Pengguna Google,"pelayanan ramah, driver cepat sampai 👍",5,2025-03-21 10:29:05,maxim
Pengguna Google,mantap.. terima kasih,5,2025-03-21 10:27:25,maxim
Pengguna Google,perkiraan waktu tiba terlalu jauh. 3 menit sama dengan 20 menit,1,2025-03-21 10:25:51,maxim
Pengguna Google,gak profesional.,1,2025-03-21 10:22:34,maxim
Pengguna Google,cepat tepat dan ramah,5,2025-03-21 10:20:30,maxim
Pengguna Google,on time,5,2025-03-21 10:15:54,maxim
Pengguna Google,terima kasih ibu nya ramah sekali,5,2025-03-21 10:10:08,maxim
Pengguna Google,keswl dibuatan maxim. topup saldo lama ke update. klgliran udah dpt driver. drivernya banyak alasan,1,2025-03-21 10:09:25,maxim
Pengguna Google,"driver ramah, baik, sopan..sehat2 ya pak...🤲🙏",5,2025-03-21 09:56:09,maxim
Pengguna Google,amanah,4,2025-03-21 09:52:03,maxim
Pengguna Google,Ok,5,2025-03-21 09:49:17,maxim
Pengguna Google,mntap,5,2025-03-21 09:48:17,maxim
Pengguna Google,baik,5,2025-03-21 09:43:39,maxim
Pengguna Google,bagus dang sangat ramah,5,2025-03-21 09:43:18,maxim
Pengguna Google,ok. mksh,5,2025-03-21 09:42:15,maxim
Pengguna Google,driver ny baik,5,2025-03-21 09:41:36,maxim
Pengguna Google,"Perbaiki lg aplikasi nya 🙏 Untuk maxim food sy mau edit krn tambah menu malah di sistem ny jd double order driver, dan itu menimbulkan masalah bagi pelanggan dan driver, krn ga bisa cancle dulu sebelum dpt driver. Harus ny bisa cancle dl sblm dpt driver, jd pelanggan ga bingung. Sdh tmbh item di orderan sblm nya malah di sitem jd ny double order sndri !",2,2025-03-21 09:40:56,maxim
Pengguna Google,mantaap dan nyaman sekali,5,2025-03-21 09:40:38,maxim
Pengguna Google,perjalanan aman,5,2025-03-21 09:38:55,maxim
Pengguna Google,"kapok pake Maxim Wallet baru transfer 20.000 pikir q kalo order biar Ndak kasih uang tunai,tapi masuk di walet Maxim hanya 17100 😭 baru 2 hari langsung waletku di blokir,silahkan pikir sendiri bagi para pengguna Maxim, aplikasi sakit",1,2025-03-21 09:36:17,maxim
Pengguna Google,"Baik,menyenangkan🤝",5,2025-03-21 09:26:46,maxim
Pengguna Google,pengemudi baik dan ramah sekali🙏,5,2025-03-21 09:25:28,maxim
Pengguna Google,good,5,2025-03-21 09:24:54,maxim
Pengguna Google,mantap,5,2025-03-21 09:23:51,maxim
Pengguna Google,"murah, cepat dan tepat",5,2025-03-21 09:22:56,maxim
Pengguna Google,ramah dan baik bapaknya,5,2025-03-21 09:21:08,maxim
Pengguna Google,"saya pernah order mobil waktu sore keadaan hujan gerimis tapi lama banget dapetnya,giliran dapet lokasi drivernya itu jauh banget dari lokasi penjemputan,bahkan lebih jauh perjalanan driver ke lokasi penjemputan daripada perjalanan nganterin saya",1,2025-03-21 09:20:54,maxim
Pengguna Google,"susah cari titik tujuan, map bikin kesel",4,2025-03-21 09:19:04,maxim
Pengguna Google,terimakasih pak,5,2025-03-21 09:18:43,maxim
Pengguna Google,terimakasih supir nya tau jalan,5,2025-03-21 09:08:41,maxim
Pengguna Google,👍👍,5,2025-03-21 09:06:27,maxim
Pengguna Google,"bagus, bermanfaat",5,2025-03-21 09:04:06,maxim
Pengguna Google,murah meriah,5,2025-03-21 09:04:05,maxim
