content,userName,score,app_name
sangat jelek bisa batal pesan sangat lama cari driver pesan makan harus tunggu lama bisa batal order,Pengguna Google,1,maxim
order d respon baik d layan cepat moga lancar rezeki bpk nya semngat juang nafkah,Pengguna Google,4,maxim
driver nya baik ramah,Pengguna Google,5,maxim
apk ngk jelas masa tiap pesan oto ngk pernah padahal d naikin harga percuma aku dounloat nya,Pengguna Google,1,maxim
titik maps akurat sesuai titik nohon baik kembali efek buruk nya driver sulit cari titik jemput titik lokasi tuju,Pengguna Google,1,maxim
tampil aplikasi simpel sangat bagus layan keren harga jangkau sukses selalu,Pengguna Google,5,maxim
cepat ramah baik,Pengguna Google,5,maxim
abg kurir nya baik ramah,Pengguna Google,5,maxim
tiba akun keluar trus mau login pake nomor telfon ga sama sekali sms telfon verifikasi yg masuk tlg baik saya uninstal tks sdh bantu transportasi sy belakang ini,Pengguna Google,2,maxim
driver nya ramah sopan makasih maxim,Pengguna Google,5,maxim
muas nyaman aman komunikatif,Pengguna Google,5,maxim
ramah cepat aman,Pengguna Google,5,maxim
sopir baik ramah,Pengguna Google,5,maxim
aplikasi data map sering akurat lambat tmpilan lokasi driver mana driver nya slm msh oke aplikasi nya yg not oke dl baik sekrng perlu baik,Pengguna Google,2,maxim
ramah sesuai tuju,Pengguna Google,5,maxim
murah sih lambat terus driver susah cari makin update makin buruk isu driver maxim matok harga gak sesuai harga yg aplikasi mohon tingkat,Pengguna Google,1,maxim
driver nya ramah alhamdulillah terimakasih,Pengguna Google,5,maxim
sangat ramah baik komunikasi trimaksih,Pengguna Google,5,maxim
sebenernya puas tp sayang beberapa driver yg kurang teliti order 2 rute tp baru 1 rute malah selesai buat rugi langgan karna bayar tarif per km,Pengguna Google,4,maxim
layan antar jemput maxim cepat muas,Pengguna Google,5,maxim
maps presisi ada option simpan alamat map kurang update perilaku driver kurang muas promo 100rb fungsi yang harap,Pengguna Google,1,maxim
aplikasi yg sangat mudah bantu tiap proses biaya yg sangat jangkau terima kasih selalu tepat waktu rute baik,Pengguna Google,5,maxim
tolong dong update maps nya saya jadi rugi waktu uang titik lokasi gak sesuai kasi driver yg pick up jauh harus cepet sesuai waktu malah boncos udh sering begini nih titik jemput gak sesuai,Pengguna Google,1,maxim
moga jadi yg baik ini ya,Pengguna Google,5,maxim
terkadang driver minta lebih harga asli aplikasi pernah mau ngikutin harga aplikasi paksa cancel karna minta harga gila tolong ditindaklanjuti seperti harap sesuai aplikasi nyata tidak,Pengguna Google,1,maxim
map sesuai pendemudi lokasi beda di map lambat jemput buang buang waktu jadi kurang efisien,Pengguna Google,1,maxim
layan cepat tidak kecewa,Pengguna Google,5,maxim
baik ramah tepat wktu,Pengguna Google,5,maxim
maaf admin tlg perhati yg nunggu hrs kena naik harga dmn otak,Pengguna Google,1,maxim
driver cepat amanah,Pengguna Google,5,maxim
drivernya ramahramah sopan syekalii sukaa terimakasihh mudah kami,Pengguna Google,5,maxim
nyaman bagus sekali sangat nikmat jalan,Pengguna Google,5,maxim
mantap ramah mud mantap pokok,Pengguna Google,5,maxim
driver baik ramah ganteng,Pengguna Google,5,maxim
kemudi kamaludin motorcycle warna merah nopol b3442pkx selamat nikmat jalan anda rating 4 95,Pengguna Google,5,maxim
sangat ramah layan baik,Pengguna Google,5,maxim
aplikasi bagus tapi tolong banget banget maxim buat untuk driver yang telah di tekan dislike jangan bolehin lagi dapat order mesan kita udah dislike karena takut sama drivernya malah dapat drivernya lagi jadi takut pakai maxim kalau lagi dapat driver yang di dislike lagi please bangettttt,Pengguna Google,5,maxim
tolong update mapsnya,Pengguna Google,1,maxim
bagus murah tp sedikit kurang puas maps nya di jelas nama jalan kayak google maps gitu enak jelas sekali ngetik alamat langsung otomatis sesuai titik,Pengguna Google,5,maxim
sesuai harap pak driver nya jg baik thx,Pengguna Google,5,maxim
sangat bagus tolong delivery exspres biar masuk auto otomatis,Pengguna Google,4,maxim
the best banding yg belah apk nya gak neko gak banyak gaya,Pengguna Google,5,maxim
sangat ramah baik terimakasih banyak,Pengguna Google,5,maxim
baik cepat ramah,Pengguna Google,5,maxim
sangat baik ramah suka tolong,Pengguna Google,5,maxim
karena ganggu waktu sholat dhuhur sangat tdk harga orang yg ibadah,Pengguna Google,1,maxim
alhamdulillah sampai maturnuwun nyaman tenang,Pengguna Google,5,maxim
alhmdlillh ramah bawa motor nya cepat gk ugal n,Pengguna Google,4,maxim
baik murah pake maxim terimakasih,Pengguna Google,5,maxim
mashaallah driver nya sangat ramah smoga rejekinya makin lancar,Pengguna Google,5,maxim
jemput tepat tuju tepat baik orang,Pengguna Google,5,maxim
layan sangat baik datangny tepat waktu pokokny the best,Pengguna Google,5,maxim
layan muas mobil bersih nyaman,Pengguna Google,5,maxim
supirnya ramah cepat,Pengguna Google,5,maxim
terimakasih sdh sangat bantu smg lancar sukses sll,Pengguna Google,5,maxim
aplikasi mudah akses drivernya mantap,Pengguna Google,5,maxim
jemput cepat bpk nya ramah semngat buat bpk nya,Pengguna Google,5,maxim
mas nya ramah and attention nih lur,Pengguna Google,4,maxim
sangat bagus drivernya sangat sabar ramah santun,Pengguna Google,5,maxim
derver baik ramah,Pengguna Google,5,maxim
aplikasi saat mau mes bike pasu jemput tuju bisa malah lagi aplikasi awal,Pengguna Google,2,maxim
layan bagus orang ramah,Pengguna Google,5,maxim
aplikasi sangat tarik,Pengguna Google,5,maxim
driver sangat baik sopan,Pengguna Google,5,maxim
terimakasih banyak playanan mantap baik,Pengguna Google,5,maxim
driver nya baik ramah,Pengguna Google,5,maxim
sangat ramah sahabat,Pengguna Google,5,maxim
kakak nya helpfull sekali thankyou kak,Pengguna Google,5,maxim
layan maksimal,Pengguna Google,5,maxim
driver nya ramah good poko,Pengguna Google,5,maxim
driver ramah moga makin banyak rejekinya aamiin,Pengguna Google,5,maxim
ko gak ngorder ia tinggal ngetik alamat balik mulu awal,Pengguna Google,5,maxim
pak di bantu akun maxim dk login pak mohon bantu,Pengguna Google,5,maxim
cepat tepat,Pengguna Google,5,maxim
sangat sabar baik ramah,Pengguna Google,5,maxim
driver ramah baik,Pengguna Google,5,maxim
makasih layan ka mantap,Pengguna Google,5,maxim
mau batalin pesan makan gk anjir mana lama bgt gk dpt dpt kemudi,Pengguna Google,1,maxim
alhmdulillah trimksih ojeg baik pokok,Pengguna Google,5,maxim
susah sekali kalau mau pesan lambat konfirmasi,Pengguna Google,4,maxim
murah kasihan drivernya,Pengguna Google,4,maxim
mantap tepat waktu pilih rute,Pengguna Google,5,maxim
bapak nya baik ramah tepatt,Pengguna Google,5,maxim
sangat bagus ramah orang,Pengguna Google,5,maxim
murah driver ramah,Pengguna Google,5,maxim
bagus cuman sering lambat,Pengguna Google,5,maxim
baik hati ramah tidak sombong,Pengguna Google,5,maxim
kemudi m aripin motorcycle warna merah nopol e5088ln selamat nikmat jalan anda rating 4 95,Pengguna Google,5,maxim
gak batal kan order food payah,Pengguna Google,3,maxim
cepat tepat amanah,Pengguna Google,5,maxim
thank u respon cpt n sgt ramah,Pengguna Google,5,maxim
kagak kensel susah kalo mau kensel paksa jangan di kensel kata v,Pengguna Google,1,maxim
layan cepat tanggap,Pengguna Google,5,maxim
order penuh oleh harpanji adri suzuki karimun warna abu tua nopol ba1274wk terima kasih atas jalan anda rating 4 9,Pengguna Google,5,maxim
layan nya bagus bgts,Pengguna Google,5,maxim
sih drivernya ogah ambil order susah banget anjir nyari driver,Pengguna Google,1,maxim
pesan nyabudah sampak dgn selamat kurir nya baiik,Pengguna Google,5,maxim
klo promo tarik,Pengguna Google,5,maxim
bapak baik bangett humble,Pengguna Google,5,maxim
cepat layan,Pengguna Google,4,maxim
bang makasih banyak ramah mud wangi pilih rute prosial driver,Pengguna Google,5,maxim
mantab abang hujan hujan jalan terus sehat sehat abang kuh moga gacor,Pengguna Google,5,maxim
cepat layan nya,Pengguna Google,5,maxim
driver ramah baik,Pengguna Google,5,maxim
terima kasih pak sopir baik banget,Pengguna Google,5,maxim
aplikasi sangat bagus,Pengguna Google,5,maxim
cepat tepat baik,Pengguna Google,5,maxim
akhir naik maxim car pak sopir ny ramah baik dn tepat wkt,Pengguna Google,5,maxim
layan bagus cepat,Pengguna Google,5,maxim
mantabb semua terimakasih buat abang,Pengguna Google,5,maxim
baik amanah sesuai tuju,Pengguna Google,5,maxim
cepat mudah,Pengguna Google,5,maxim
enak baik mud,Pengguna Google,5,maxim
susah map nya,Pengguna Google,1,maxim
saya download maxim driver yg masuk kok maxim tumpang anehhh,Pengguna Google,5,maxim
alhamdulillah drivernya jujur makas abg driver kembali hp yg tinggal mobil,Pengguna Google,5,maxim
bagusss buat transportasi,Pengguna Google,5,maxim
insyaallah amanah nyaman,Pengguna Google,4,maxim
drivernya ramah sopan mobil wangi bikin nyaman pokok the best,Pengguna Google,5,maxim
sabar bgt om nya mksh om,Pengguna Google,5,maxim
ramah sopan the best,Pengguna Google,5,maxim
sangat bantu aktivitas hari,Pengguna Google,5,maxim
aplikasi mgg gk jelas minta koder perivikasi gk kirim mau sen order susah gk masuk,Pengguna Google,1,maxim
harga sahabat drivernya mantap,Pengguna Google,5,maxim
aneh aku ga daftar,Pengguna Google,2,maxim
bagus banget amanah poko mah,Pengguna Google,5,maxim
terima kasih layan,Pengguna Google,4,maxim
respon layan muas,Pengguna Google,5,maxim
bagus ramah sopan,Pengguna Google,5,maxim
supirnya ramah baik sabar top pokok nya,Pengguna Google,5,maxim
susah masuk log in susah,Pengguna Google,5,maxim
sopir baik ramah,Pengguna Google,5,maxim
dong sedia aplikasi benah maps yg aplikasi nya biar user driver bingung masa maps nya diputerin puterin pdahal pakai jalan umum lewat orang,Pengguna Google,3,maxim
layan baik sopan,Pengguna Google,5,maxim
sangat puas karna s aa nya ramah euy,Pengguna Google,5,maxim
sangat sopan lanjut,Pengguna Google,5,maxim
layan cepat,Pengguna Google,5,maxim
bgs layan cepat,Pengguna Google,4,maxim
trimakasih kak sangat bantu,Pengguna Google,5,maxim
terimakasih pelan sangat muas,Pengguna Google,5,maxim
parah mesen mobillgi buru2 ngga orang satu mau,Pengguna Google,1,maxim
pelayananx mas baik sabar banget,Pengguna Google,5,maxim
drever tiba cepan dan ramah,Pengguna Google,5,maxim
terima kasih di antar tuju,Pengguna Google,5,maxim
terimakasih antar tuju,Pengguna Google,5,maxim
terimakasih driver suka orang ramah,Pengguna Google,5,maxim
trimksh layan bagus,Pengguna Google,5,maxim
sy bru z top up maxim kaspro tp uang na g msuk maxim kaspro gmn ni,Pengguna Google,4,maxim
masak ngeorder tengah jam ngak yang mau ngambil,Pengguna Google,1,maxim
gimana sih kode nya gk kirim,Pengguna Google,1,maxim
layan y sangat bagus,Pengguna Google,5,maxim
moga layan makin baik,Pengguna Google,5,maxim
drivernya apik banget bawa motor,Pengguna Google,5,maxim
aman nyaman sukses slalu maxim,Pengguna Google,5,maxim
terimakasih di antar sampe alamat,Pengguna Google,5,maxim
mantap sangat ramah supirnya,Pengguna Google,5,maxim
ramah baik dlm kendara,Pengguna Google,5,maxim
sopan enak bawa nya nyata akun istri yg bawa cowok,Pengguna Google,5,maxim
order penuh oleh eko sulistiono motorcycle warna merah nopol b5717ble terima kasih atas jalan anda rating 4 95,Pengguna Google,5,maxim
lumayan nyaman lah,Pengguna Google,5,maxim
alhamdulillah cepat baik,Pengguna Google,5,maxim
ramah baik aman kendara,Pengguna Google,5,maxim
mob bersih abg nya ramah,Pengguna Google,4,maxim
tepat waktu ramah,Pengguna Google,5,maxim
rahma baik pokok nya nyaman sama abg,Pengguna Google,5,maxim
agak sulit tentu lokasi tuju,Pengguna Google,4,maxim
hujan sulit sekali temu kemudi,Pengguna Google,2,maxim
saya tdk daftar guna maxim padahal no hp sdh daftar,Pengguna Google,1,maxim
cari driver nya lama gak yang mau,Pengguna Google,1,maxim
layan sangat baik,Pengguna Google,5,maxim
pelayannnya oke mksh udh antarn sesuai tuju,Pengguna Google,5,maxim
moga amanah terus tetap percaya,Pengguna Google,5,maxim
terimakasih suka cepat responnya,Pengguna Google,5,maxim
driver sangat bagus,Pengguna Google,5,maxim
orgnya tdk hitung ramah,Pengguna Google,5,maxim
layan oke ramah dvier nya,Pengguna Google,5,maxim
mantap mas e ramah,Pengguna Google,5,maxim
supirnya ramah baik,Pengguna Google,5,maxim
ramah tepat waktu,Pengguna Google,5,maxim
aplikasi sangat bantu,Pengguna Google,5,maxim
bagus saling bantu,Pengguna Google,5,maxim
makasih draiver baik ramah,Pengguna Google,5,maxim
sanggat puas drivernya ramah,Pengguna Google,5,maxim
baik sopan ramah,Pengguna Google,5,maxim
ramah asik orang obrol nyambung,Pengguna Google,5,maxim
mantap ramah,Pengguna Google,5,maxim
ibu nya sangat ramah sekali,Pengguna Google,5,maxim
,Pengguna Google,5,maxim
driver sangat ramah,Pengguna Google,5,maxim
terimakasi sehat selalu,Pengguna Google,5,maxim
cepat amanah,Pengguna Google,5,maxim
dravernya ramah n sopan,Pengguna Google,5,maxim
lebih tingkat lagi,Pengguna Google,4,maxim
mantap ramah layan bagus,Pengguna Google,5,maxim
sangat enak pakai aplikasi,Pengguna Google,5,maxim
recomend fast respon moga lebih baik,Pengguna Google,5,maxim
drivernya ramah terimakasih pakk,Pengguna Google,5,maxim
senang drivernya ramah,Pengguna Google,5,maxim
cepat aman terimakasih bang,Pengguna Google,5,maxim
cari alamat sulit,Pengguna Google,2,maxim
rasa nyaman kondisi nya,Pengguna Google,5,maxim
layan sangat baik,Pengguna Google,5,maxim
maxim aman nyaman trimakasih,Pengguna Google,5,maxim
driver sopan tepat waktu,Pengguna Google,5,maxim
sangat bagus layan,Pengguna Google,5,maxim
bagus baik ramah cepat,Pengguna Google,5,maxim
driver sopan ramah,Pengguna Google,5,maxim
layan ok saya sangat puas,Pengguna Google,5,maxim
makasih abang yg baik lancar rezeki,Pengguna Google,5,maxim
drivernya sangat ramah,Pengguna Google,5,maxim
the bast terimakasih antar sy baik dn selamat,Pengguna Google,5,maxim
proses cpt bagus suka,Pengguna Google,5,maxim
beda titik jemput tunggu aja kena biaya tambah dua kali lipat padahal cuma beda sedikit titik waktu,Pengguna Google,1,maxim
layan cepat,Pengguna Google,5,maxim
mantap maxim makin depan,Pengguna Google,5,maxim
bagus murah,Pengguna Google,5,maxim
om nya baik banget terimakasih,Pengguna Google,5,maxim
layan sangat baik,Pengguna Google,5,maxim
layan sangat baik,Pengguna Google,5,maxim
kemudi ariyanto tri ariyanto toyota calya warna merah anggur tua nopol r1493um selamat nikmat jalan anda rating 4 90,Pengguna Google,4,maxim
kemudi baik bagett rmah makas pakk,Pengguna Google,5,maxim
baik layan nya,Pengguna Google,5,maxim
driver sangat ramah,Pengguna Google,5,maxim
alhamdulillh layan bagus,Pengguna Google,5,maxim
mantap harga jangkau,Pengguna Google,5,maxim
mantaps sangat bantu,Pengguna Google,5,maxim
jalan senang,Pengguna Google,5,maxim
terima kasih atas tumpang nya,Pengguna Google,5,maxim
bagus layan nya,Pengguna Google,4,maxim
daipernya ramah baik pokonamah sip puas banget,Pengguna Google,5,maxim
baik tidak sombong,Pengguna Google,5,maxim
map akurat,Pengguna Google,5,maxim
abang bentornya sangat ramah,Pengguna Google,5,maxim
terimakasih alkhamdulillah orang ramah,Pengguna Google,5,maxim
mantap pak bos layan,Pengguna Google,5,maxim
thanks bg lancar selalu,Pengguna Google,5,maxim
driver nya baik banget,Pengguna Google,5,maxim
bagus layan,Pengguna Google,5,maxim
terima kasih bantu ke tempat tuju,Pengguna Google,5,maxim
keren nyaman,Pengguna Google,5,maxim
ramah baik sabar,Pengguna Google,5,maxim
transportasi jd mudah,Pengguna Google,5,maxim
layan bagus,Pengguna Google,5,maxim
sangat baik kendara,Pengguna Google,5,maxim
sangat muas driver ramah,Pengguna Google,5,maxim
bpknya ramah sabar,Pengguna Google,5,maxim
layan yg baik cepat aman terima pesan tuju,Pengguna Google,5,maxim
prjalanan bagus,Pengguna Google,5,maxim
nyaman nya man,Pengguna Google,5,maxim
sangat sopan baikk,Pengguna Google,5,maxim
mantap murah,Pengguna Google,5,maxim
baik layan,Pengguna Google,5,maxim
layan cepat,Pengguna Google,5,maxim
cepat order,Pengguna Google,5,maxim
aplikasi sangat bagus,Pengguna Google,5,maxim
drever nya ramah baik,Pengguna Google,5,maxim
terima kasih bang sdh antar tuju,Pengguna Google,5,maxim
driver sering chat wa terlalu kepo lebih sudah nyaman tolak terima jemput offline namun masih trs nanya tanya lebih cenderung sopan etika driver minim terlalu lebih privasi driver dan cust,Pengguna Google,1,maxim
terimakasih maxim drivernya asik,Pengguna Google,5,maxim
ramah muas,Pengguna Google,5,maxim
aplikasi tekeluar sendiri,Pengguna Google,1,maxim
sangat baik sangat responsif,Pengguna Google,5,maxim
makasih layan baik,Pengguna Google,5,maxim
sopir sangat sopan bravo maxim,Pengguna Google,5,maxim
driver ramah sopan,Pengguna Google,5,maxim
driver ramah sopan,Pengguna Google,5,maxim
sangat ramah baik,Pengguna Google,5,maxim
jemput anak sekolah aman tepat waktu,Pengguna Google,5,maxim
jelek drivermu sedikit daerah saya jadi susah cari trims,Pengguna Google,1,maxim
driver ramah sopan,Pengguna Google,5,maxim
